review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category,cluster,cluster_name,pc1,pc2
5068,5068,1477,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,3.63,4.22,4.24,4.28,4626.38,graphic_design,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
5069,5069,1391,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.93,4.53,4.43,4.67,3832.26,machine_learning,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
5070,5070,2220,hubo problemas de seguimiento y varias tareas quedaron incompletas el alcance incluia revision de entregables,2.43,2.57,3.3,1.86,4831.72,copywriting,1,Alcance / Revision,0.12208605757547568,-0.004646307948035525
5071,5071,2447,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.69,4.9,4.61,4.93,4835.5,copywriting,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5072,5072,2044,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.6,4.31,4.89,4.81,3668.67,machine_learning,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
5073,5073,2305,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.77,4.26,4.43,4.34,1872.17,digital_marketing,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
5074,5074,1381,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.41,4.27,4.49,4.25,4847.55,machine_learning,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
5075,5075,1662,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.83,4.76,4.68,4.62,2831.55,graphic_design,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
5076,5076,1311,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,4.16,3.5,4.01,4.23,2933.0,mobile_development,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
5077,5077,2439,cumplio con la mayor parte del alcance definido el alcance incluia revision de entregables,3.93,4.33,4.21,3.41,3908.43,customer_support,1,Alcance / Revision,0.2137726585335039,-0.0054955323291250285
5078,5078,1924,la entrega fue aceptable pero la comunicacion pudo ser mejor el alcance incluia revision de entregables,3.84,3.84,3.63,3.3,247.22,customer_support,1,Alcance / Revision,0.2311336794596531,-0.045863769608096586
5079,5079,1256,resultado funcional con algunos detalles pendientes al inicio el alcance incluia revision de entregables,3.88,3.98,4.34,3.37,1855.99,mobile_development,1,Alcance / Revision,0.18427189071581543,-0.013512227907166914
5080,5080,2087,se necesito retrabajo porque la primera version tenia errores importantes la experiencia general fue registrada por el cliente,2.99,2.94,3.23,1.58,765.35,web_development,2,Calidad / Proyecto,0.11603959929782837,-0.005002998668383143
5081,5081,1194,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.49,4.92,4.4,4.9,3994.87,graphic_design,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
5082,5082,1903,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.75,4.47,4.37,4.54,1631.7,copywriting,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
5083,5083,1218,cumplio con la mayor parte del alcance definido el alcance incluia revision de entregables,3.78,4.12,3.88,3.67,4651.24,web_development,1,Alcance / Revision,0.2137726585335039,-0.0054955323291250285
5084,5084,1278,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.59,4.64,4.63,4.93,200.73,web_development,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
5085,5085,1042,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.81,4.85,4.37,4.45,4357.86,data_analysis,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
5086,5086,2483,se necesito retrabajo porque la primera version tenia errores importantes el proyecto fue realizado en modalidad remota,3.2,1.83,3.38,2.31,3557.02,digital_marketing,2,Calidad / Proyecto,0.11365936342356914,-0.00801199982634137
5087,5087,2405,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.97,4.8,4.87,4.94,3134.66,graphic_design,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
5088,5088,1439,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.63,4.81,4.77,4.99,3269.1,graphic_design,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
5089,5089,1007,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.56,4.72,4.6,4.54,677.36,copywriting,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
5090,5090,2192,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,4.09,4.27,4.16,3.51,873.84,web_development,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
5091,5091,1380,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.68,4.59,4.66,4.79,4310.81,mobile_development,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5092,5092,2424,resultado funcional con algunos detalles pendientes al inicio el cliente solicito cambios adicionales,3.77,3.5,4.25,3.67,1724.94,copywriting,2,Calidad / Proyecto,0.21193499056504594,0.03155468246696069
5093,5093,1189,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,3.57,3.37,3.91,3.66,1022.08,data_analysis,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
5094,5094,2234,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.66,4.57,4.57,4.35,4536.39,digital_marketing,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
5095,5095,1446,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.58,4.36,4.53,4.83,4550.73,customer_support,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
5096,5096,1971,el trabajo fue correcto aunque hubo algunos ajustes menores se evaluo tiempo calidad y comunicacion,4.3,4.16,4.32,3.68,2748.76,machine_learning,0,Trabajo / Buena,0.21926285998952502,-0.07674881322695577
5097,5097,1957,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.5,4.74,4.91,4.69,3847.21,machine_learning,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
5098,5098,2299,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.68,4.41,4.52,4.61,2259.41,graphic_design,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
5099,5099,1141,trabajo limpio bien documentado y con buena atencion al cliente el proyecto fue realizado en modalidad remota,4.79,4.62,4.47,4.34,2741.0,graphic_design,0,Trabajo / Buena,0.44642728964485556,-0.2672491616724506
5100,5100,1408,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.95,4.75,4.61,4.84,4641.5,copywriting,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
5101,5101,1224,resultado funcional con algunos detalles pendientes al inicio se evaluo tiempo calidad y comunicacion,3.64,4.14,3.87,3.51,2986.53,machine_learning,2,Calidad / Proyecto,0.21267730127759066,-0.053526171195825235
5102,5102,1697,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,3.47,4.34,3.96,4.04,2501.78,machine_learning,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
5103,5103,1432,la comunicacion fue lenta y algunos requerimientos no quedaron claros el alcance incluia revision de entregables,2.33,2.16,2.14,1.98,3311.17,machine_learning,1,Alcance / Revision,0.1639587503536611,-0.01904470462967833
5104,5104,2264,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.77,4.52,4.36,4.58,1116.59,graphic_design,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
5105,5105,2178,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.83,4.24,4.4,4.81,853.97,web_development,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
5106,5106,1048,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.81,4.96,4.58,4.97,3386.1,machine_learning,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
5107,5107,1977,trabajo limpio bien documentado y con buena atencion al cliente la experiencia general fue registrada por el cliente,4.67,4.66,4.76,4.36,2471.03,copywriting,0,Trabajo / Buena,0.44600969064337526,-0.25976874055438764
5108,5108,1980,la entrega se atraso y fue necesario solicitar muchas correcciones el proyecto fue realizado en modalidad remota,3.23,2.54,2.46,2.8,61.64,data_analysis,0,Trabajo / Buena,0.15891834312391026,-0.023380856149384715
5109,5109,2486,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.89,4.27,4.77,4.47,3412.84,digital_marketing,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
5110,5110,1603,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.48,4.7,4.51,4.79,4125.46,digital_marketing,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
5111,5111,1846,se necesito retrabajo porque la primera version tenia errores importantes se evaluo tiempo calidad y comunicacion,2.28,2.69,3.1,1.77,1762.03,copywriting,2,Calidad / Proyecto,0.1256286936666621,-0.033046411850289586
5112,5112,2312,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.69,5.0,4.71,4.7,106.28,customer_support,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
5113,5113,1685,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.8,4.28,4.97,4.97,2095.33,customer_support,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
5114,5114,1871,buena disposicion para corregir observaciones despues de la revision se evaluo tiempo calidad y comunicacion,3.44,3.87,3.69,3.4,1790.79,web_development,1,Alcance / Revision,0.2438185347036183,-0.0786970704108667
5115,5115,1829,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.8,4.68,4.58,4.7,2916.24,mobile_development,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
5116,5116,1916,resultado funcional con algunos detalles pendientes al inicio la experiencia general fue registrada por el cliente,3.77,4.09,4.06,3.85,1121.77,digital_marketing,2,Calidad / Proyecto,0.19963962666889068,-0.015694560338150913
5117,5117,1517,muy profesional cumplio con todos los requerimientos del proyecto el alcance incluia revision de entregables,4.79,4.59,4.41,4.85,1796.69,customer_support,1,Alcance / Revision,0.3467784723359817,-0.017093122250106327
5118,5118,1816,la entrega se atraso y fue necesario solicitar muchas correcciones la experiencia general fue registrada por el cliente,2.09,3.31,2.31,2.06,3863.05,data_analysis,0,Trabajo / Buena,0.16135453486589602,-0.019596205248422063
5119,5119,1321,resultado funcional con algunos detalles pendientes al inicio se evaluo tiempo calidad y comunicacion,4.15,3.61,3.63,3.25,2051.58,machine_learning,2,Calidad / Proyecto,0.21267730127759066,-0.053526171195825235
5120,5120,1885,se necesito retrabajo porque la primera version tenia errores importantes la experiencia general fue registrada por el cliente,2.47,2.13,2.33,3.02,914.76,customer_support,2,Calidad / Proyecto,0.11603959929782837,-0.005002998668383143
5121,5121,1844,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.91,4.4,4.92,4.57,1121.43,mobile_development,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
5122,5122,1700,se necesito retrabajo porque la primera version tenia errores importantes el proyecto fue realizado en modalidad remota,3.1,2.81,3.44,3.15,123.78,mobile_development,2,Calidad / Proyecto,0.11365936342356914,-0.00801199982634137
5123,5123,1315,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.59,4.86,4.32,4.64,4535.18,digital_marketing,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
5124,5124,2438,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.64,4.85,4.99,4.92,1138.13,graphic_design,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
5125,5125,2255,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.81,4.98,4.64,4.93,233.23,web_development,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
5126,5126,1778,el resultado no cumplio completamente con la calidad esperada la experiencia general fue registrada por el cliente,2.3,2.23,2.67,1.87,4377.22,digital_marketing,2,Calidad / Proyecto,0.18770184040764168,-0.018419833295914827
5127,5127,1256,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.91,4.47,4.91,4.85,3571.44,copywriting,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
5128,5128,1883,hubo problemas de seguimiento y varias tareas quedaron incompletas el alcance incluia revision de entregables,2.74,2.83,2.67,1.8,2396.07,customer_support,1,Alcance / Revision,0.12208605757547568,-0.004646307948035525
5129,5129,1893,resultado funcional con algunos detalles pendientes al inicio el cliente solicito cambios adicionales,3.89,3.57,4.35,3.69,3081.28,data_analysis,2,Calidad / Proyecto,0.21193499056504594,0.03155468246696069
5130,5130,2327,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.54,4.69,4.6,4.55,1756.75,graphic_design,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
5131,5131,1584,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.57,4.34,4.38,4.51,4589.93,mobile_development,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
5132,5132,2278,buena disposicion para corregir observaciones despues de la revision el cliente solicito cambios adicionales,3.52,3.2,4.2,3.54,4069.24,web_development,1,Alcance / Revision,0.24526778042320033,0.006485956622494004
5133,5133,1630,la entrega se atraso y fue necesario solicitar muchas correcciones el cliente solicito cambios adicionales,2.17,1.8,2.38,2.25,442.89,web_development,0,Trabajo / Buena,0.1717211657101644,0.022332920435253385
5134,5134,1130,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.85,3.95,3.76,4.25,2954.32,machine_learning,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
5135,5135,2048,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.77,4.86,4.98,4.74,1163.66,graphic_design,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
5136,5136,1312,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.43,4.86,4.33,4.21,1614.83,data_analysis,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
