freelancer_id,hourly_rate,experience_years,rating,completed_projects,on_time_delivery_rate,response_time_hours,profile_views,repeat_client_rate,skill_category,country,english_level,availability,platform_badge
4736,31.85,7.0,4.56,70,87.1,10.8,1647,49.8,web_development,Argentina,advanced,part_time,top_rated
4737,20.81,0.8,4.04,33,84.2,36.2,1347,3.1,machine_learning,Mexico,native,full_time,top_rated
4738,86.78,7.0,4.9,171,91.5,7.2,5472,68.3,machine_learning,Colombia,advanced,part_time,none
4739,42.42,6.3,4.22,119,86.7,9.3,3112,49.0,mobile_development,Argentina,native,weekends,top_rated
4740,83.69,13.2,4.63,303,98.0,6.7,7208,55.4,graphic_design,Mexico,intermediate,full_time,rising_talent
4741,71.81,10.6,4.82,95,92.9,4.2,2369,59.7,copywriting,Chile,advanced,limited,expert_vetted
4742,23.9,4.9,4.46,101,95.1,11.8,2870,38.5,mobile_development,Guatemala,intermediate,weekends,rising_talent
4743,20.44,1.4,4.26,26,70.7,43.3,694,16.8,customer_support,Guatemala,advanced,full_time,verified
4744,20.31,0.7,4.35,14,72.5,14.4,1046,2.6,mobile_development,Argentina,native,full_time,rising_talent
4745,78.39,11.2,4.73,113,98.7,5.8,2789,70.9,machine_learning,Argentina,advanced,full_time,top_rated
4746,9.65,2.1,4.3,15,79.4,39.2,499,13.9,digital_marketing,Mexico,advanced,full_time,none
4747,64.62,10.6,4.95,312,97.6,4.4,3301,54.5,copywriting,Costa Rica,intermediate,full_time,none
4748,69.81,12.6,4.96,107,97.8,1.4,3184,80.5,copywriting,El Salvador,advanced,full_time,none
4749,50.42,3.2,3.02,20,77.1,21.0,973,6.5,machine_learning,Mexico,native,part_time,rising_talent
4750,31.4,5.3,4.73,99,83.9,10.7,1835,36.0,graphic_design,Peru,advanced,weekends,top_rated
4751,20.73,6.0,4.4,28,86.3,14.5,493,26.4,machine_learning,Costa Rica,intermediate,full_time,top_rated
4752,42.99,5.5,4.21,75,91.3,13.7,2618,44.2,data_analysis,Costa Rica,intermediate,limited,rising_talent
4753,25.31,4.5,4.27,27,85.2,14.2,1141,28.5,data_analysis,Peru,intermediate,full_time,none
4754,38.99,4.6,4.28,115,82.4,4.0,2648,40.3,machine_learning,Mexico,basic,part_time,none
4755,12.66,1.6,3.62,4,83.4,15.9,681,17.6,digital_marketing,Chile,advanced,full_time,rising_talent
4756,80.66,11.9,4.81,169,93.9,2.3,5577,85.7,mobile_development,Costa Rica,intermediate,part_time,top_rated
4757,44.83,3.2,4.68,119,84.5,7.4,1336,43.2,mobile_development,Peru,advanced,part_time,none
4758,32.01,6.6,4.51,75,88.7,10.9,2278,50.5,copywriting,Colombia,basic,weekends,none
4759,57.24,9.3,4.78,211,91.0,7.0,3635,77.8,mobile_development,Chile,advanced,limited,none
4760,10.48,0.1,3.66,5,72.0,41.5,597,7.9,digital_marketing,Guatemala,basic,full_time,top_rated
4761,13.39,0.4,3.91,6,78.9,38.5,144,16.5,web_development,Costa Rica,intermediate,full_time,verified
4762,34.68,7.4,3.43,59,63.6,42.8,1834,4.7,customer_support,Mexico,advanced,limited,none
4763,53.71,9.7,3.47,73,48.5,66.2,2285,1.9,customer_support,Mexico,native,part_time,none
4764,73.91,10.8,4.78,88,92.7,1.5,2419,54.6,machine_learning,Argentina,intermediate,limited,top_rated
4765,15.06,2.9,3.9,8,65.9,27.6,357,8.1,data_analysis,Guatemala,advanced,part_time,none
4766,45.46,13.2,4.83,135,97.2,2.1,1682,45.6,digital_marketing,Guatemala,basic,limited,none
4767,20.73,5.7,4.8,50,84.8,7.4,1374,53.0,customer_support,Guatemala,intermediate,part_time,top_rated
4768,43.4,5.0,2.9,58,64.3,40.2,1592,17.6,graphic_design,Costa Rica,basic,full_time,rising_talent
4769,18.03,1.4,3.78,16,75.8,24.1,477,16.9,machine_learning,Guatemala,advanced,full_time,top_rated
4770,60.35,10.6,4.85,191,90.4,2.6,4219,42.6,web_development,Guatemala,intermediate,full_time,none
4771,15.78,3.0,4.11,6,65.2,25.9,399,17.0,data_analysis,El Salvador,intermediate,full_time,verified
4772,22.71,1.7,3.92,20,68.5,51.7,834,18.5,data_analysis,Argentina,basic,part_time,rising_talent
4773,19.73,0.2,3.68,19,76.5,13.1,1330,19.5,graphic_design,Peru,advanced,weekends,top_rated
4774,66.68,13.9,4.73,238,97.8,7.3,5450,45.6,copywriting,Colombia,intermediate,part_time,verified
4775,20.87,0.0,4.21,22,75.3,46.3,646,5.9,data_analysis,Costa Rica,advanced,weekends,expert_vetted
4776,20.05,4.2,4.72,118,95.2,13.5,3616,52.7,copywriting,Costa Rica,intermediate,full_time,rising_talent
4777,33.13,3.2,4.62,51,86.9,13.9,2046,34.2,graphic_design,Guatemala,advanced,part_time,none
4778,43.67,2.5,3.46,83,48.2,41.7,1322,8.0,copywriting,Guatemala,basic,full_time,none
4779,48.81,13.9,4.61,164,96.3,7.0,2061,77.2,graphic_design,Peru,advanced,weekends,none
4780,83.37,8.9,4.78,239,95.1,7.2,8410,65.3,machine_learning,Guatemala,advanced,part_time,expert_vetted
4781,25.42,5.6,4.64,115,91.2,13.1,2328,23.6,data_analysis,Chile,advanced,part_time,top_rated
4782,29.36,6.4,4.24,59,87.6,3.1,855,39.8,data_analysis,Guatemala,advanced,weekends,rising_talent
4783,36.76,5.7,4.69,38,91.8,6.7,380,46.2,data_analysis,Argentina,advanced,weekends,none
4784,40.78,4.2,4.61,109,87.2,13.4,2163,47.4,copywriting,Peru,advanced,full_time,none
4785,63.25,9.8,4.75,155,92.8,1.7,1917,66.0,web_development,Colombia,intermediate,limited,rising_talent
4786,29.96,5.4,4.3,117,95.3,10.2,3804,29.1,copywriting,El Salvador,intermediate,part_time,top_rated
4787,42.62,4.3,4.2,44,85.5,13.2,2079,39.3,machine_learning,El Salvador,advanced,weekends,top_rated
4788,34.32,3.5,4.51,104,82.3,3.5,2573,20.1,mobile_development,Chile,basic,limited,rising_talent
4789,83.21,7.1,4.91,180,90.5,1.8,6296,43.5,machine_learning,Chile,advanced,full_time,top_rated
4790,44.16,4.1,4.51,70,91.6,14.7,988,54.8,web_development,Chile,intermediate,limited,top_rated
4791,42.78,4.7,4.23,55,87.8,14.6,1591,27.1,machine_learning,Chile,intermediate,full_time,rising_talent
4792,14.2,1.8,4.07,24,69.8,42.8,1408,7.3,data_analysis,Peru,basic,limited,top_rated
4793,8.28,2.5,3.75,28,71.0,38.8,1197,22.7,graphic_design,Colombia,intermediate,part_time,none
4794,26.42,5.5,4.72,87,90.0,12.1,2512,51.6,mobile_development,Peru,intermediate,full_time,expert_vetted
4795,14.04,0.3,4.04,11,85.8,26.9,900,10.2,graphic_design,Mexico,intermediate,full_time,none
4796,53.02,9.3,3.65,95,61.0,56.2,3918,5.7,data_analysis,El Salvador,advanced,full_time,rising_talent
4797,17.47,0.7,3.53,16,85.3,18.9,1008,10.2,data_analysis,Argentina,advanced,full_time,rising_talent
4798,8.32,1.8,3.76,21,85.2,12.7,1082,3.5,web_development,Costa Rica,basic,full_time,none
4799,83.21,14.1,4.73,292,100.0,1.4,6060,65.0,machine_learning,El Salvador,native,part_time,rising_talent
4800,41.18,4.9,4.26,86,85.4,13.2,3241,30.9,customer_support,Mexico,basic,full_time,none
4801,21.57,6.3,4.61,79,93.2,4.0,2102,35.0,copywriting,Costa Rica,intermediate,full_time,top_rated
4802,43.56,4.3,4.64,40,94.7,8.5,1375,45.0,copywriting,Argentina,intermediate,limited,expert_vetted
4803,39.18,3.6,4.78,102,92.8,8.4,2842,52.8,machine_learning,Costa Rica,advanced,full_time,none
4804,35.98,5.5,3.91,56,72.1,18.6,2066,2.3,machine_learning,Chile,advanced,part_time,top_rated
4805,32.69,2.9,3.08,17,45.1,21.8,1010,2.0,customer_support,Guatemala,basic,part_time,verified
4806,70.39,11.9,4.61,172,97.5,7.9,4947,58.9,mobile_development,Colombia,basic,limited,expert_vetted
4807,19.53,3.0,3.68,16,79.9,20.3,431,7.7,digital_marketing,Chile,intermediate,full_time,top_rated
4808,9.56,1.2,4.08,21,87.7,41.6,464,18.2,copywriting,Chile,native,full_time,rising_talent
4809,31.19,7.0,4.45,87,83.3,6.5,3039,26.6,mobile_development,Chile,intermediate,part_time,top_rated
4810,12.6,1.5,3.97,3,65.6,42.0,722,7.3,mobile_development,Costa Rica,basic,limited,none
4811,47.95,10.5,4.96,346,96.3,6.7,6093,44.5,customer_support,Argentina,native,full_time,none
4812,35.61,5.8,4.69,54,94.5,7.1,600,18.0,machine_learning,Peru,basic,full_time,none
4813,18.71,0.5,3.64,13,73.7,22.9,986,14.6,machine_learning,Guatemala,intermediate,limited,rising_talent
4814,33.62,6.6,4.29,111,88.5,10.8,2482,44.5,copywriting,Costa Rica,advanced,weekends,top_rated
4815,161.38,10.7,2.5,150,96.0,114.71,5214,63.3,copywriting,Guatemala,native,limited,none
4816,30.97,1.2,2.9,32,58.6,21.7,886,3.7,machine_learning,Mexico,intermediate,part_time,none
4817,85.48,11.7,4.93,275,95.4,2.2,6617,45.1,copywriting,Argentina,advanced,weekends,rising_talent
4818,8.52,1.9,4.22,17,69.1,43.6,376,12.6,copywriting,Mexico,intermediate,part_time,verified
4819,11.14,1.6,3.76,15,67.1,39.3,619,5.9,digital_marketing,El Salvador,intermediate,part_time,none
4820,15.9,0.2,4.36,18,87.5,41.3,875,18.0,data_analysis,Colombia,intermediate,full_time,top_rated
4821,39.72,3.3,4.7,115,88.8,14.0,1463,47.5,copywriting,El Salvador,advanced,part_time,none
4822,9.94,2.1,3.64,9,86.2,26.9,865,12.0,web_development,Guatemala,basic,part_time,none
4823,38.14,6.4,4.61,82,84.5,10.7,2100,36.8,data_analysis,Mexico,advanced,full_time,top_rated
4824,20.84,3.6,4.39,75,93.0,3.3,1605,50.3,mobile_development,Colombia,advanced,part_time,top_rated
4825,43.69,6.2,4.24,88,91.6,9.5,1980,28.0,machine_learning,Colombia,intermediate,full_time,none
4826,61.43,9.8,4.8,243,98.6,1.7,5619,49.8,graphic_design,Guatemala,advanced,part_time,none
4827,14.04,2.3,4.38,3,71.2,41.0,960,9.1,customer_support,Colombia,intermediate,full_time,rising_talent
4828,48.69,9.5,3.79,16,48.6,45.5,1201,10.2,graphic_design,Argentina,advanced,full_time,top_rated
4829,20.82,2.3,4.08,12,79.0,18.8,1133,5.1,data_analysis,Peru,native,full_time,verified
4830,38.51,4.8,4.24,83,95.9,13.3,3341,33.7,customer_support,Costa Rica,advanced,limited,rising_talent
4831,22.11,3.6,2.83,89,60.7,67.5,1130,0.7,data_analysis,Colombia,intermediate,full_time,none
4832,78.08,13.2,4.76,346,98.7,3.3,9013,43.3,copywriting,Peru,advanced,weekends,none
4833,26.39,5.3,4.75,55,95.5,15.9,2478,22.6,mobile_development,El Salvador,advanced,weekends,verified
4834,17.42,0.6,3.61,2,71.9,30.8,251,2.2,digital_marketing,Chile,intermediate,weekends,none
4835,21.47,2.7,4.04,9,76.5,28.8,398,13.1,customer_support,El Salvador,intermediate,part_time,verified
4836,37.62,4.1,4.77,87,95.9,14.8,1743,20.8,copywriting,Chile,advanced,part_time,none
4837,69.81,11.6,4.75,332,94.3,7.2,9330,71.6,digital_marketing,Mexico,native,limited,none
4838,79.03,13.5,4.64,296,91.5,3.4,7656,70.4,data_analysis,Colombia,advanced,part_time,verified
4839,47.94,8.9,3.61,79,55.6,64.5,2389,17.6,machine_learning,Costa Rica,basic,full_time,top_rated
4840,58.99,12.9,4.63,201,97.3,5.1,4337,45.6,digital_marketing,Peru,advanced,weekends,rising_talent
4841,35.62,3.3,4.53,113,86.2,8.7,2329,42.0,web_development,Peru,intermediate,weekends,none
4842,28.26,4.8,4.36,40,86.8,3.2,1433,20.6,copywriting,El Salvador,native,full_time,none
4843,62.58,13.6,4.88,137,93.1,1.4,4013,66.2,copywriting,El Salvador,intermediate,full_time,none
4844,32.61,6.9,4.76,98,82.6,11.6,3696,49.6,graphic_design,Colombia,intermediate,part_time,rising_talent
4845,56.87,8.1,4.94,217,99.0,4.1,3251,65.2,data_analysis,Peru,intermediate,part_time,none
4846,35.35,3.9,4.49,100,90.4,13.4,3787,44.1,graphic_design,Guatemala,intermediate,part_time,none
4847,40.81,6.4,4.65,88,87.2,10.8,3043,45.6,digital_marketing,Costa Rica,advanced,limited,top_rated
4848,31.67,9.7,3.25,89,76.8,60.6,3355,9.4,copywriting,Argentina,advanced,limited,rising_talent
4849,49.13,11.2,4.85,134,96.2,1.3,2724,54.0,copywriting,Colombia,advanced,part_time,rising_talent
4850,24.88,5.1,4.42,50,82.7,8.0,726,36.8,digital_marketing,Colombia,intermediate,part_time,none
4851,9.69,1.5,3.71,33,71.5,24.6,1606,18.8,machine_learning,Chile,advanced,part_time,none
4852,17.81,0.4,3.66,21,81.7,38.3,968,8.4,customer_support,Mexico,native,weekends,top_rated
4853,20.81,6.5,4.22,25,83.6,4.3,1366,17.0,machine_learning,Guatemala,intermediate,full_time,none
4854,60.67,12.0,4.98,95,91.2,5.3,2273,65.1,graphic_design,Colombia,intermediate,part_time,none
4855,13.23,0.4,3.9,32,85.4,45.3,1236,7.8,mobile_development,Guatemala,advanced,part_time,top_rated
4856,54.13,8.5,2.98,38,46.3,18.5,1333,14.7,mobile_development,Chile,advanced,full_time,expert_vetted
4857,27.47,5.0,4.55,83,90.7,8.0,2167,45.1,machine_learning,Mexico,intermediate,full_time,none
4858,35.69,3.7,4.46,110,91.9,4.0,3028,36.7,customer_support,Costa Rica,advanced,weekends,none
4859,27.57,6.4,4.25,80,94.4,15.2,2635,32.0,digital_marketing,Peru,intermediate,part_time,none
4860,9.57,3.0,3.68,13,67.8,20.1,394,4.6,mobile_development,Guatemala,advanced,part_time,none
4861,27.47,3.0,4.49,62,94.7,4.2,876,52.2,copywriting,Colombia,basic,full_time,top_rated
4862,11.65,0.4,4.34,28,67.2,38.1,1290,10.7,copywriting,Colombia,native,full_time,expert_vetted
4863,27.86,5.1,4.32,112,83.3,4.9,1899,19.4,machine_learning,Peru,intermediate,full_time,none
4864,21.93,3.4,4.75,117,89.7,3.2,1684,21.7,mobile_development,Guatemala,advanced,part_time,none
4865,63.83,12.3,4.61,122,93.0,2.3,1634,86.9,mobile_development,Chile,basic,part_time,top_rated
4866,17.47,0.4,4.23,35,86.4,32.2,804,3.3,digital_marketing,Argentina,intermediate,part_time,top_rated
4867,20.54,2.3,4.2,18,87.6,13.4,1335,16.9,customer_support,Colombia,intermediate,part_time,expert_vetted
4868,19.16,1.4,3.89,5,69.4,47.4,508,21.7,copywriting,Peru,native,limited,rising_talent
4869,67.92,7.5,4.82,255,99.1,4.5,7091,51.8,copywriting,Argentina,basic,full_time,none
4870,10.94,0.7,3.7,4,81.6,24.0,227,23.2,graphic_design,Costa Rica,basic,full_time,none
4871,34.14,3.1,4.4,44,86.5,5.8,1989,18.3,customer_support,El Salvador,native,part_time,rising_talent
4872,83.48,10.7,4.81,331,97.3,4.8,9851,62.7,web_development,Guatemala,advanced,part_time,rising_talent
4873,28.04,3.6,3.98,34,59.4,26.5,590,4.5,graphic_design,Argentina,advanced,part_time,none
4874,34.24,3.7,4.33,100,94.1,13.9,3387,52.5,data_analysis,Guatemala,intermediate,part_time,rising_talent
4875,36.37,6.9,4.54,41,84.3,15.3,1161,17.0,customer_support,Guatemala,native,full_time,none
4876,8.69,1.6,4.25,7,67.3,47.7,707,5.0,machine_learning,Guatemala,intermediate,full_time,top_rated
4877,21.79,3.7,4.55,25,88.3,13.3,1318,35.1,digital_marketing,Chile,advanced,full_time,none
4878,16.1,0.1,3.69,16,75.2,37.8,1181,16.7,web_development,Chile,intermediate,full_time,none
4879,50.33,8.9,3.89,80,50.6,35.8,1266,13.8,mobile_development,Guatemala,advanced,weekends,top_rated
4880,108.35,3.1,3.05,30,83.5,75.22,1441,26.1,copywriting,Mexico,basic,part_time,top_rated
4881,12.5,1.1,4.11,19,80.7,16.4,1044,7.7,customer_support,Peru,intermediate,part_time,none
4882,24.48,6.2,4.39,64,89.9,6.5,1719,35.6,digital_marketing,Costa Rica,intermediate,weekends,none
4883,94.03,13.6,4.99,203,96.5,1.6,7475,61.3,graphic_design,Chile,intermediate,part_time,top_rated
4884,19.56,2.5,3.52,8,74.7,31.5,351,4.9,customer_support,Mexico,basic,full_time,top_rated
4885,44.22,3.4,4.39,87,82.8,7.6,2185,44.5,web_development,Colombia,advanced,weekends,none
4886,77.88,11.6,4.87,145,92.7,7.5,2258,40.4,mobile_development,Colombia,intermediate,limited,none
4887,22.04,6.7,4.68,62,83.8,15.8,1592,33.7,graphic_design,Costa Rica,intermediate,part_time,none
4888,10.21,1.2,3.66,12,79.5,20.4,922,22.6,copywriting,Peru,basic,limited,rising_talent
4889,68.42,14.3,4.66,115,94.0,5.7,2486,86.6,digital_marketing,Costa Rica,basic,weekends,none
4890,35.64,6.4,4.31,85,93.8,10.6,1082,28.2,customer_support,Peru,intermediate,part_time,top_rated
4891,58.75,12.4,4.95,316,90.8,3.2,6787,77.9,data_analysis,El Salvador,native,part_time,top_rated
4892,53.35,5.1,3.07,23,49.0,47.2,1176,9.2,mobile_development,Chile,advanced,part_time,none
4893,19.17,0.9,4.13,6,87.4,26.2,921,24.8,machine_learning,Guatemala,advanced,full_time,none
4894,37.23,4.1,4.26,83,90.6,4.6,2997,25.4,digital_marketing,Colombia,advanced,part_time,top_rated
4895,30.57,3.5,4.29,111,86.6,6.0,1904,26.1,graphic_design,Costa Rica,native,full_time,top_rated
4896,21.4,4.0,3.9,86,64.4,39.0,3897,12.2,digital_marketing,El Salvador,intermediate,full_time,top_rated
4897,27.56,4.0,4.64,30,92.8,14.2,1114,38.8,data_analysis,El Salvador,intermediate,part_time,none
4898,18.63,2.5,4.03,21,66.2,19.5,1132,23.4,web_development,El Salvador,advanced,full_time,verified
4899,11.97,2.1,3.84,21,78.1,19.5,1069,10.4,customer_support,Colombia,intermediate,full_time,none
4900,44.02,4.7,4.33,90,94.7,10.3,1180,33.8,web_development,Guatemala,intermediate,full_time,none
4901,90.41,13.5,4.74,163,91.3,7.5,5597,76.7,digital_marketing,El Salvador,basic,weekends,none
4902,13.53,2.1,4.36,5,79.3,13.0,187,19.5,machine_learning,Costa Rica,advanced,part_time,expert_vetted
4903,37.61,3.1,4.3,116,83.2,4.6,1517,44.3,data_analysis,Costa Rica,intermediate,part_time,none
4904,34.64,4.8,4.7,62,90.6,9.7,1379,27.8,customer_support,Guatemala,intermediate,part_time,rising_talent
4905,15.06,2.4,4.08,32,72.9,15.2,1208,12.8,copywriting,Colombia,intermediate,part_time,verified
4906,91.06,13.3,4.84,252,91.4,3.1,7835,45.0,data_analysis,Costa Rica,intermediate,full_time,verified
4907,33.92,3.7,4.65,52,94.9,13.1,2629,42.7,web_development,Peru,advanced,weekends,none
4908,93.68,13.5,4.71,108,92.8,5.4,3050,75.2,web_development,Mexico,basic,full_time,top_rated
4909,36.11,4.5,4.61,69,94.5,13.2,1039,33.0,machine_learning,Costa Rica,intermediate,full_time,rising_talent
4910,80.97,11.1,4.86,182,97.7,6.0,5806,49.5,data_analysis,Colombia,advanced,full_time,rising_talent
4911,32.39,5.0,4.26,97,90.8,9.4,3804,34.8,machine_learning,El Salvador,intermediate,part_time,rising_talent
4912,22.28,1.8,3.91,71,56.9,63.1,2513,17.9,copywriting,Peru,intermediate,full_time,none
4913,43.38,6.0,4.38,91,84.1,13.3,1707,33.1,digital_marketing,Guatemala,intermediate,full_time,rising_talent
4914,31.14,4.0,4.37,35,91.0,11.6,450,34.3,customer_support,Peru,advanced,full_time,none
4915,21.87,2.2,3.82,2,87.1,39.6,450,15.7,copywriting,Costa Rica,advanced,weekends,top_rated
4916,19.47,1.0,4.14,12,69.0,18.1,950,12.1,digital_marketing,Argentina,advanced,full_time,top_rated
4917,37.19,3.9,4.76,67,83.8,12.1,1498,29.4,customer_support,Guatemala,native,full_time,rising_talent
4918,154.29,5.2,2.84,59,90.5,84.03,1377,40.2,customer_support,Colombia,intermediate,part_time,none
4919,12.75,2.1,3.76,1,78.5,38.0,326,8.3,mobile_development,Costa Rica,advanced,full_time,none
4920,13.68,3.8,3.37,79,63.8,24.4,2910,15.0,web_development,Costa Rica,advanced,full_time,none
4921,8.27,1.5,4.29,33,76.0,22.2,532,13.3,machine_learning,Peru,intermediate,full_time,rising_talent
4922,31.63,6.5,4.53,41,84.0,15.2,872,53.6,data_analysis,Argentina,basic,weekends,rising_talent
4923,151.07,3.1,2.3,101,86.7,118.07,1998,27.0,mobile_development,Chile,intermediate,part_time,top_rated
4924,29.83,4.1,4.78,32,95.3,5.4,1840,39.2,web_development,Chile,native,weekends,rising_talent
4925,39.22,5.2,4.29,90,84.1,5.8,1669,35.1,graphic_design,Mexico,basic,part_time,verified
4926,21.61,1.0,3.58,31,72.2,19.2,1349,24.3,web_development,Chile,intermediate,weekends,rising_talent
4927,49.9,8.2,4.91,116,91.3,6.3,1479,76.8,mobile_development,Colombia,basic,weekends,none
4928,58.77,14.9,4.85,296,98.8,1.6,7052,60.5,web_development,Chile,advanced,limited,rising_talent
4929,30.48,4.7,4.4,50,90.5,13.0,683,36.4,digital_marketing,Costa Rica,intermediate,full_time,top_rated
4930,21.95,2.6,4.04,4,76.5,40.2,335,13.3,graphic_design,Colombia,intermediate,part_time,top_rated
4931,17.94,8.8,3.22,24,51.5,55.0,1208,10.5,data_analysis,Argentina,basic,weekends,none
4932,30.88,6.4,3.42,10,58.2,23.9,164,19.9,mobile_development,Costa Rica,basic,full_time,verified
4933,73.91,14.7,4.78,184,94.5,6.8,3337,66.5,machine_learning,El Salvador,native,full_time,none
4934,51.02,8.7,4.64,168,96.2,6.5,4764,49.3,customer_support,Guatemala,advanced,part_time,none
4935,30.4,2.0,3.8,89,58.3,38.8,2039,13.9,data_analysis,Guatemala,advanced,weekends,top_rated
4936,33.15,2.8,3.44,28,65.4,70.8,726,7.2,machine_learning,Costa Rica,intermediate,full_time,none
4937,34.83,3.6,4.71,51,88.7,10.5,1293,18.8,digital_marketing,Peru,advanced,limited,none
4938,66.43,9.3,4.76,100,96.2,2.3,2945,40.4,machine_learning,Colombia,advanced,full_time,none
4939,27.39,8.2,3.65,92,49.8,66.7,2042,10.6,copywriting,Guatemala,basic,full_time,none
4940,33.85,5.1,4.32,86,84.2,4.3,1791,16.2,customer_support,Colombia,advanced,limited,none
4941,22.29,5.1,4.54,108,86.6,10.8,1843,49.0,mobile_development,Peru,intermediate,part_time,verified
4942,18.01,0.2,4.15,23,78.7,27.6,1065,15.1,mobile_development,Chile,basic,part_time,none
4943,53.21,11.9,4.82,188,93.8,1.8,3618,57.5,machine_learning,Guatemala,intermediate,full_time,none
4944,34.4,5.5,4.68,58,82.9,15.2,1957,45.1,customer_support,Guatemala,intermediate,limited,top_rated
4945,24.3,3.2,4.28,90,91.1,7.9,2299,34.4,customer_support,Guatemala,advanced,limited,none
4946,30.72,7.3,2.93,65,52.2,25.4,1581,4.1,web_development,Colombia,advanced,full_time,top_rated
4947,20.24,2.7,3.63,3,67.1,28.6,427,16.4,graphic_design,El Salvador,advanced,part_time,top_rated
4948,20.94,3.4,4.27,44,91.6,13.7,2189,18.1,customer_support,Costa Rica,advanced,full_time,none
4949,23.31,5.5,4.47,105,85.6,10.0,2998,27.1,copywriting,Colombia,advanced,weekends,none
4950,29.35,4.2,4.51,120,89.3,13.3,2986,18.4,mobile_development,Argentina,advanced,weekends,top_rated
4951,32.85,3.8,4.37,103,90.6,7.6,2062,50.1,machine_learning,Peru,advanced,weekends,rising_talent
4952,20.14,4.4,4.55,47,84.7,9.7,1293,38.2,data_analysis,Argentina,advanced,weekends,none
